INFO:0:train:(20858.154296875, tensor(3.9171))
INFO:0:test:(22749958.0, tensor(434.0245))
INFO:1:train:(22802066.0, tensor(434.5482))
INFO:1:test:(4742608.5, tensor(150.2761))
INFO:2:train:(4485722.5, tensor(142.0256))
INFO:2:test:(1683208448.0, tensor(3907.5327))
INFO:3:train:(1683741952.0, tensor(3908.1599))
INFO:3:test:(6916555.5, tensor(229.0118))
INFO:4:train:(6887325.0, tensor(228.4626))
